Hora;Potencia (W);Fecha
20:45:40;32,227;2018-02-01
20:45:44;26,367;2018-02-01
20:45:48;32,227;2018-02-01
20:45:52;32,227;2018-02-01
20:45:55;32,227;2018-02-01
20:45:59;29,297;2018-02-01
20:46:03;29,297;2018-02-01
20:46:06;32,227;2018-02-01
20:46:17;26,367;2018-02-01
20:46:14;32,227;2018-02-01
20:46:21;26,367;2018-02-01
20:46:25;29,297;2018-02-01
20:46:29;26,367;2018-02-01
20:46:32;26,367;2018-02-01
20:46:36;29,297;2018-02-01
20:46:40;29,297;2018-02-01
20:46:43;29,297;2018-02-01
20:46:47;26,367;2018-02-01
20:46:51;29,297;2018-02-01
20:46:54;26,367;2018-02-01
20:46:58;32,227;2018-02-01
20:47:02;29,297;2018-02-01
20:47:06;29,297;2018-02-01
20:47:09;26,367;2018-02-01
20:47:13;49,805;2018-02-01
20:47:17;20,508;2018-02-01
20:47:20;26,367;2018-02-01
20:47:24;38,086;2018-02-01
20:47:28;35,156;2018-02-01
20:47:31;35,156;2018-02-01
20:47:35;35,156;2018-02-01
20:47:43;35,156;2018-02-01
20:47:39;29,297;2018-02-01
20:47:46;35,156;2018-02-01
20:47:50;35,156;2018-02-01
20:47:57;23,438;2018-02-01
20:47:54;29,297;2018-02-01
20:48:01;29,297;2018-02-01
20:48:08;32,227;2018-02-01
20:48:12;29,297;2018-02-01
20:48:16;29,297;2018-02-01
20:48:20;23,438;2018-02-01
20:48:23;29,297;2018-02-01
20:48:27;26,367;2018-02-01
20:48:31;26,367;2018-02-01
20:48:34;29,297;2018-02-01
20:48:38;26,367;2018-02-01
20:48:42;32,227;2018-02-01
20:48:45;32,227;2018-02-01
20:49:00;26,367;2018-02-01
20:48:57;29,297;2018-02-01
20:49:04;26,367;2018-02-01
20:49:08;32,227;2018-02-01
20:49:11;26,367;2018-02-01
20:49:15;29,297;2018-02-01
20:49:19;26,367;2018-02-01
20:49:23;29,297;2018-02-01
20:49:26;26,367;2018-02-01
20:49:30;26,367;2018-02-01
20:49:34;29,297;2018-02-01
20:49:37;26,367;2018-02-01
20:49:45;23,438;2018-02-01
20:49:41;26,367;2018-02-01
20:49:48;29,297;2018-02-01
20:49:52;26,367;2018-02-01
20:49:56;32,227;2018-02-01
20:50:00;29,297;2018-02-01
20:50:03;26,367;2018-02-01
20:50:07;32,227;2018-02-01
20:50:11;26,367;2018-02-01
20:50:14;32,227;2018-02-01
20:50:18;26,367;2018-02-01
20:50:22;29,297;2018-02-01
20:50:25;29,297;2018-02-01
20:50:29;26,367;2018-02-01
20:50:33;29,297;2018-02-01
20:50:37;29,297;2018-02-01
20:50:44;26,367;2018-02-01
20:50:40;32,227;2018-02-01
20:50:48;29,297;2018-02-01
20:50:51;29,297;2018-02-01
20:50:55;29,297;2018-02-01
20:50:59;32,227;2018-02-01
20:51:02;29,297;2018-02-01
20:51:06;26,367;2018-02-01
20:51:10;29,297;2018-02-01
20:51:14;29,297;2018-02-01
20:51:17;26,367;2018-02-01
20:51:21;26,367;2018-02-01
20:51:25;26,367;2018-02-01
20:51:32;29,297;2018-02-01
20:51:36;26,367;2018-02-01
20:51:39;32,227;2018-02-01
20:51:47;29,297;2018-02-01
20:51:51;23,438;2018-02-01
20:51:54;26,367;2018-02-01
20:51:58;29,297;2018-02-01
20:52:05;23,438;2018-02-01
20:52:09;26,367;2018-02-01
20:52:13;29,297;2018-02-01
20:52:16;29,297;2018-02-01
20:52:20;26,367;2018-02-01
20:52:24;26,367;2018-02-01
20:52:28;29,297;2018-02-01
20:52:31;29,297;2018-02-01
20:52:35;29,297;2018-02-01
20:52:39;29,297;2018-02-01
20:52:42;26,367;2018-02-01
20:52:46;29,297;2018-02-01
20:52:50;26,367;2018-02-01
20:52:53;35,156;2018-02-01
20:52:57;29,297;2018-02-01
20:53:01;23,438;2018-02-01
20:53:05;29,297;2018-02-01
20:53:08;29,297;2018-02-01
20:53:12;29,297;2018-02-01
20:53:16;29,297;2018-02-01
20:53:19;26,367;2018-02-01
20:53:27;29,297;2018-02-01
20:53:31;29,297;2018-02-01
20:53:34;23,438;2018-02-01
20:53:38;26,367;2018-02-01
20:53:42;32,227;2018-02-01
20:53:45;26,367;2018-02-01
20:53:49;29,297;2018-02-01
20:53:53;29,297;2018-02-01
20:53:56;32,227;2018-02-01
20:54:00;26,367;2018-02-01
20:54:04;29,297;2018-02-01
20:54:08;32,227;2018-02-01
20:54:11;29,297;2018-02-01
20:54:15;29,297;2018-02-01
20:54:19;26,367;2018-02-01
20:54:22;29,297;2018-02-01
20:54:26;29,297;2018-02-01
20:54:30;26,367;2018-02-01
20:54:33;29,297;2018-02-01
20:54:45;23,438;2018-02-01
20:54:41;23,438;2018-02-01
20:54:48;26,367;2018-02-01
20:54:52;29,297;2018-02-01
20:54:56;26,367;2018-02-01
20:54:59;23,438;2018-02-01
20:55:03;29,297;2018-02-01
20:55:07;29,297;2018-02-01
20:55:11;26,367;2018-02-01
20:55:14;26,367;2018-02-01
20:55:25;29,297;2018-02-01
20:55:29;29,297;2018-02-01
20:55:33;29,297;2018-02-01
20:55:36;23,438;2018-02-01
20:55:40;26,367;2018-02-01
20:55:44;26,367;2018-02-01
20:55:48;26,367;2018-02-01
20:55:55;29,297;2018-02-01
20:55:59;26,367;2018-02-01
20:56:06;23,438;2018-02-01
20:56:13;29,297;2018-02-01
20:56:10;26,367;2018-02-01
20:56:17;26,367;2018-02-01
20:56:32;29,297;2018-02-01
20:56:28;32,227;2018-02-01
20:56:36;29,297;2018-02-01
20:56:39;32,227;2018-02-01
20:56:47;29,297;2018-02-01
20:56:58;38,086;2018-02-01
20:57:02;32,227;2018-02-01
20:57:05;29,297;2018-02-01
20:57:09;26,367;2018-02-01
20:57:13;26,367;2018-02-01
20:57:16;32,227;2018-02-01
20:57:31;32,227;2018-02-01
20:57:42;32,227;2018-02-01
20:57:39;38,086;2018-02-01
20:57:50;29,297;2018-02-01
20:57:53;32,227;2018-02-01
20:57:57;29,297;2018-02-01
20:58:01;26,367;2018-02-01
20:58:04;32,227;2018-02-01
20:58:08;32,227;2018-02-01
20:58:12;26,367;2018-02-01
20:58:16;32,227;2018-02-01
20:58:19;35,156;2018-02-01
20:58:23;29,297;2018-02-01
20:58:27;32,227;2018-02-01
20:58:30;26,367;2018-02-01
20:58:34;32,227;2018-02-01
20:58:38;32,227;2018-02-01
20:58:41;26,367;2018-02-01
20:58:45;32,227;2018-02-01
20:58:53;26,367;2018-02-01
20:58:56;32,227;2018-02-01
20:59:00;32,227;2018-02-01
20:59:04;26,367;2018-02-01
20:59:07;29,297;2018-02-01
20:59:11;35,156;2018-02-01
20:59:15;29,297;2018-02-01
20:59:18;32,227;2018-02-01
20:59:22;29,297;2018-02-01
20:59:26;32,227;2018-02-01
20:59:37;26,367;2018-02-01
20:59:41;23,438;2018-02-01
20:59:44;26,367;2018-02-01
20:59:48;32,227;2018-02-01
20:59:52;26,367;2018-02-01
20:59:55;32,227;2018-02-01
21:00:07;20,508;2018-02-01
21:00:14;26,367;2018-02-01
21:00:10;26,367;2018-02-01
21:00:21;20,508;2018-02-01
21:00:25;26,367;2018-02-01
21:00:29;23,438;2018-02-01
21:00:32;26,367;2018-02-01
21:00:36;32,227;2018-02-01
21:00:43;29,297;2018-02-01
21:00:47;29,297;2018-02-01
21:00:55;29,297;2018-02-01
21:00:58;26,367;2018-02-01
21:01:06;26,367;2018-02-01
21:01:13;29,297;2018-02-01
21:01:24;26,367;2018-02-01
21:01:28;29,297;2018-02-01
21:01:32;32,227;2018-02-01
21:01:39;23,438;2018-02-01
21:01:43;26,367;2018-02-01
21:01:46;35,156;2018-02-01
21:01:50;38,086;2018-02-01
21:01:57;38,086;2018-02-01
21:02:01;43,945;2018-02-01
21:02:12;29,297;2018-02-01
21:02:20;32,227;2018-02-01
21:02:16;35,156;2018-02-01
21:02:23;35,156;2018-02-01
21:02:27;32,227;2018-02-01
21:02:31;35,156;2018-02-01
21:02:34;35,156;2018-02-01
21:02:38;32,227;2018-02-01
21:02:42;32,227;2018-02-01
21:02:46;32,227;2018-02-01
21:02:49;26,367;2018-02-01
21:02:53;32,227;2018-02-01
21:02:57;17,578;2018-02-01
21:03:00;32,227;2018-02-01
21:03:22;26,367;2018-02-01
21:03:26;23,438;2018-02-01
21:03:30;26,367;2018-02-01
21:03:34;29,297;2018-02-01
21:03:37;26,367;2018-02-01
21:03:41;29,297;2018-02-01
21:03:45;29,297;2018-02-01
21:03:52;32,227;2018-02-01
21:03:48;26,367;2018-02-01
21:03:56;29,297;2018-02-01
21:03:59;26,367;2018-02-01
21:04:03;29,297;2018-02-01
21:04:11;23,438;2018-02-01
21:04:14;29,297;2018-02-01
21:04:18;29,297;2018-02-01
21:04:29;26,367;2018-02-01
21:04:25;29,297;2018-02-01
21:04:33;29,297;2018-02-01
21:04:36;29,297;2018-02-01
21:04:44;26,367;2018-02-01
21:04:48;26,367;2018-02-01
21:04:55;32,227;2018-02-01
21:05:10;35,156;2018-02-01
21:05:17;35,156;2018-02-01
21:05:13;29,297;2018-02-01
21:05:21;29,297;2018-02-01
21:05:28;35,156;2018-02-01
21:05:32;26,367;2018-02-01
21:05:36;35,156;2018-02-01
21:05:39;8,789;2018-02-01
21:05:47;32,227;2018-02-01
21:05:50;32,227;2018-02-01
21:05:54;35,156;2018-02-01
21:05:58;29,297;2018-02-01
21:06:02;35,156;2018-02-01
21:06:09;35,156;2018-02-01
21:06:05;32,227;2018-02-01
21:06:13;35,156;2018-02-01
21:06:16;35,156;2018-02-01
21:06:20;38,086;2018-02-01
21:06:24;35,156;2018-02-01
21:06:27;29,297;2018-02-01
21:06:31;35,156;2018-02-01
21:06:35;35,156;2018-02-01
21:06:38;35,156;2018-02-01
21:06:42;29,297;2018-02-01
21:06:50;29,297;2018-02-01
21:06:57;32,227;2018-02-01
21:06:53;32,227;2018-02-01
21:07:01;32,227;2018-02-01
21:07:04;26,367;2018-02-01
21:07:08;29,297;2018-02-01
21:07:12;32,227;2018-02-01
21:07:15;29,297;2018-02-01
21:07:19;29,297;2018-02-01
21:07:23;32,227;2018-02-01
21:07:27;26,367;2018-02-01
21:07:30;35,156;2018-02-01
21:07:34;35,156;2018-02-01
21:07:38;29,297;2018-02-01
21:07:41;29,297;2018-02-01
21:07:49;35,156;2018-02-01
21:07:52;29,297;2018-02-01
21:07:56;29,297;2018-02-01
21:08:00;26,367;2018-02-01
21:08:07;32,227;2018-02-01
21:08:04;32,227;2018-02-01
21:08:11;29,297;2018-02-01
21:08:15;26,367;2018-02-01
21:08:22;32,227;2018-02-01
21:08:26;26,367;2018-02-01
21:08:29;32,227;2018-02-01
21:08:33;29,297;2018-02-01
21:08:37;32,227;2018-02-01
21:08:40;32,227;2018-02-01
21:08:44;29,297;2018-02-01
21:08:48;26,367;2018-02-01
21:08:52;32,227;2018-02-01
21:08:55;26,367;2018-02-01
21:08:59;29,297;2018-02-01
21:09:03;32,227;2018-02-01
21:09:06;26,367;2018-02-01
21:09:10;29,297;2018-02-01
21:09:14;26,367;2018-02-01
21:09:21;26,367;2018-02-01
21:09:25;32,227;2018-02-01
21:09:29;26,367;2018-02-01
21:09:32;32,227;2018-02-01
21:09:36;29,297;2018-02-01
21:09:40;29,297;2018-02-01
21:09:43;32,227;2018-02-01
21:09:51;29,297;2018-02-01
21:09:47;26,367;2018-02-01
21:09:54;29,297;2018-02-01
21:09:58;32,227;2018-02-01
21:10:02;32,227;2018-02-01
21:10:06;32,227;2018-02-01
21:10:09;32,227;2018-02-01
21:10:13;26,367;2018-02-01
21:10:17;32,227;2018-02-01
21:10:20;26,367;2018-02-01
21:10:24;26,367;2018-02-01
21:10:28;32,227;2018-02-01
21:10:31;26,367;2018-02-01
21:10:35;26,367;2018-02-01
21:10:43;32,227;2018-02-01
21:10:39;26,367;2018-02-01
21:10:46;29,297;2018-02-01
21:10:50;26,367;2018-02-01
21:10:54;32,227;2018-02-01
21:10:57;29,297;2018-02-01
21:11:05;26,367;2018-02-01
21:11:08;26,367;2018-02-01
21:11:12;32,227;2018-02-01
21:11:16;29,297;2018-02-01
21:11:20;26,367;2018-02-01
21:11:23;29,297;2018-02-01
21:11:27;29,297;2018-02-01
21:11:31;29,297;2018-02-01
21:11:34;29,297;2018-02-01
21:11:38;29,297;2018-02-01
21:11:42;29,297;2018-02-01
21:11:45;29,297;2018-02-01
21:11:49;35,156;2018-02-01
21:11:53;35,156;2018-02-01
21:11:57;23,438;2018-02-01
21:12:00;32,227;2018-02-01
21:12:04;29,297;2018-02-01
21:12:08;32,227;2018-02-01
21:12:15;32,227;2018-02-01
21:12:19;32,227;2018-02-01
21:12:22;29,297;2018-02-01
21:12:26;29,297;2018-02-01
21:12:30;29,297;2018-02-01
21:12:34;29,297;2018-02-01
21:12:37;29,297;2018-02-01
21:12:41;32,227;2018-02-01
21:12:45;29,297;2018-02-01
21:12:48;29,297;2018-02-01
21:12:52;29,297;2018-02-01
21:12:59;29,297;2018-02-01
21:12:56;29,297;2018-02-01
21:13:03;26,367;2018-02-01
21:13:07;23,438;2018-02-01
21:13:11;32,227;2018-02-01
21:13:14;29,297;2018-02-01
21:13:18;23,438;2018-02-01
21:13:22;29,297;2018-02-01
21:13:25;29,297;2018-02-01
21:13:29;32,227;2018-02-01
21:13:33;26,367;2018-02-01
21:13:36;32,227;2018-02-01
21:13:40;29,297;2018-02-01
21:13:44;32,227;2018-02-01
21:13:47;29,297;2018-02-01
21:13:51;29,297;2018-02-01
21:13:55;32,227;2018-02-01
21:13:59;32,227;2018-02-01
21:14:02;29,297;2018-02-01
21:14:06;29,297;2018-02-01
21:14:10;32,227;2018-02-01
21:14:13;29,297;2018-02-01
21:14:17;32,227;2018-02-01
21:14:21;32,227;2018-02-01
21:14:24;32,227;2018-02-01
21:14:32;29,297;2018-02-01
21:14:28;29,297;2018-02-01
21:14:36;29,297;2018-02-01
21:14:39;29,297;2018-02-01
21:14:43;29,297;2018-02-01
21:14:47;29,297;2018-02-01
21:14:50;32,227;2018-02-01
21:14:54;29,297;2018-02-01
21:14:58;29,297;2018-02-01
21:15:01;29,297;2018-02-01
21:15:05;26,367;2018-02-01
21:15:09;29,297;2018-02-01
21:15:13;29,297;2018-02-01
21:15:16;29,297;2018-02-01
21:15:20;35,156;2018-02-01
21:15:27;29,297;2018-02-01
21:15:24;26,367;2018-02-01
21:15:31;32,227;2018-02-01
21:15:35;29,297;2018-02-01
21:15:38;29,297;2018-02-01
21:15:42;29,297;2018-02-01
21:15:46;32,227;2018-02-01
21:15:50;29,297;2018-02-01
21:15:53;29,297;2018-02-01
21:15:57;29,297;2018-02-01
21:16:04;32,227;2018-02-01
21:16:08;32,227;2018-02-01
21:16:12;29,297;2018-02-01
21:16:15;29,297;2018-02-01
21:16:19;29,297;2018-02-01
21:16:23;29,297;2018-02-01
21:16:27;29,297;2018-02-01
21:16:30;26,367;2018-02-01
21:16:34;29,297;2018-02-01
21:16:38;32,227;2018-02-01
21:16:41;20,508;2018-02-01
21:16:45;32,227;2018-02-01
21:16:49;29,297;2018-02-01
21:16:52;32,227;2018-02-01
21:16:56;35,156;2018-02-01
21:17:00;38,086;2018-02-01
21:17:03;26,367;2018-02-01
21:17:07;26,367;2018-02-01
21:17:15;32,227;2018-02-01
21:17:22;29,297;2018-02-01
21:17:26;29,297;2018-02-01
21:17:18;29,297;2018-02-01
21:17:29;26,367;2018-02-01
21:17:33;29,297;2018-02-01
21:17:40;35,156;2018-02-01
21:17:44;29,297;2018-02-01
21:17:48;32,227;2018-02-01
21:17:52;26,367;2018-02-01
21:17:55;29,297;2018-02-01
21:17:59;32,227;2018-02-01
21:18:03;29,297;2018-02-01
21:18:06;23,438;2018-02-01
21:18:10;29,297;2018-02-01
21:18:14;29,297;2018-02-01
21:18:17;29,297;2018-02-01
21:18:29;29,297;2018-02-01
21:18:25;29,297;2018-02-01
21:18:32;32,227;2018-02-01
21:18:36;32,227;2018-02-01
21:18:40;29,297;2018-02-01
21:18:43;32,227;2018-02-01
21:18:51;29,297;2018-02-01
21:18:47;26,367;2018-02-01
21:18:54;29,297;2018-02-01
21:18:58;32,227;2018-02-01
21:19:06;26,367;2018-02-01
21:19:02;32,227;2018-02-01
21:19:09;26,367;2018-02-01
21:19:13;29,297;2018-02-01
21:19:17;32,227;2018-02-01
21:19:20;26,367;2018-02-01
21:19:28;26,367;2018-02-01
21:19:35;29,297;2018-02-01
21:19:31;26,367;2018-02-01
21:19:39;29,297;2018-02-01
21:19:43;29,297;2018-02-01
21:19:46;29,297;2018-02-01
21:19:50;32,227;2018-02-01
21:19:54;26,367;2018-02-01
21:19:57;32,227;2018-02-01
21:20:05;32,227;2018-02-01
21:20:08;32,227;2018-02-01
21:20:12;26,367;2018-02-01
21:20:23;32,227;2018-02-01
21:20:20;32,227;2018-02-01
21:20:27;38,086;2018-02-01
21:20:31;29,297;2018-02-01
21:20:38;26,367;2018-02-01
21:20:42;32,227;2018-02-01
21:20:45;32,227;2018-02-01
21:20:49;32,227;2018-02-01
21:20:57;26,367;2018-02-01
21:20:53;26,367;2018-02-01
21:21:00;29,297;2018-02-01
21:21:04;26,367;2018-02-01
21:21:11;26,367;2018-02-01
21:21:15;29,297;2018-02-01
21:21:19;29,297;2018-02-01
21:21:22;29,297;2018-02-01
21:21:26;29,297;2018-02-01
21:21:30;29,297;2018-02-01
21:21:34;32,227;2018-02-01
21:21:37;29,297;2018-02-01
21:21:41;23,438;2018-02-01
21:21:45;29,297;2018-02-01
21:21:48;26,367;2018-02-01
21:21:52;29,297;2018-02-01
21:21:56;26,367;2018-02-01
21:21:59;29,297;2018-02-01
21:22:03;29,297;2018-02-01
21:22:07;32,227;2018-02-01
21:22:11;32,227;2018-02-01
21:22:18;26,367;2018-02-01
21:22:22;26,367;2018-02-01
21:22:25;32,227;2018-02-01
21:22:29;29,297;2018-02-01
21:22:33;32,227;2018-02-01
21:22:40;32,227;2018-02-01
21:22:36;32,227;2018-02-01
21:22:44;26,367;2018-02-01
21:22:51;32,227;2018-02-01
21:22:48;29,297;2018-02-01
21:22:55;32,227;2018-02-01
21:23:02;32,227;2018-02-01
21:22:59;26,367;2018-02-01
21:23:06;29,297;2018-02-01
21:23:10;26,367;2018-02-01
21:23:14;32,227;2018-02-01
21:23:17;29,297;2018-02-01
21:23:21;26,367;2018-02-01
21:23:25;26,367;2018-02-01
21:23:28;32,227;2018-02-01
21:23:32;29,297;2018-02-01
21:23:36;32,227;2018-02-01
21:23:43;32,227;2018-02-01
21:23:39;32,227;2018-02-01
21:23:51;32,227;2018-02-01
21:23:47;29,297;2018-02-01
21:23:58;32,227;2018-02-01
21:24:02;32,227;2018-02-01
21:24:09;32,227;2018-02-01
21:24:13;29,297;2018-02-01
21:24:16;26,367;2018-02-01
21:24:20;29,297;2018-02-01
21:24:24;26,367;2018-02-01
21:24:31;32,227;2018-02-01
21:24:28;32,227;2018-02-01
21:24:39;32,227;2018-02-01
21:24:35;29,297;2018-02-01
21:24:42;32,227;2018-02-01
21:24:46;29,297;2018-02-01
21:24:50;26,367;2018-02-01
21:24:53;29,297;2018-02-01
21:24:57;29,297;2018-02-01
21:25:01;29,297;2018-02-01
21:25:05;29,297;2018-02-01
21:25:08;29,297;2018-02-01
21:25:12;26,367;2018-02-01
21:25:23;32,227;2018-02-01
21:25:16;32,227;2018-02-01
21:25:27;26,367;2018-02-01
21:25:19;29,297;2018-02-01
21:25:34;29,297;2018-02-01
21:25:42;29,297;2018-02-01
21:25:38;32,227;2018-02-01
21:25:45;26,367;2018-02-01
21:25:49;26,367;2018-02-01
21:25:53;29,297;2018-02-01
21:25:56;32,227;2018-02-01
21:26:04;29,297;2018-02-01
21:26:00;29,297;2018-02-01
21:26:08;29,297;2018-02-01
21:26:11;32,227;2018-02-01
21:26:15;32,227;2018-02-01
21:26:19;26,367;2018-02-01
21:26:22;29,297;2018-02-01
21:26:30;32,227;2018-02-01
21:26:33;32,227;2018-02-01
21:26:37;32,227;2018-02-01
21:26:41;32,227;2018-02-01
21:26:45;26,367;2018-02-01
21:26:52;32,227;2018-02-01
21:26:48;32,227;2018-02-01
21:26:56;29,297;2018-02-01
21:26:59;26,367;2018-02-01
21:27:03;26,367;2018-02-01
21:27:07;29,297;2018-02-01
21:27:10;29,297;2018-02-01
21:27:14;32,227;2018-02-01
21:27:18;32,227;2018-02-01
21:27:22;32,227;2018-02-01
21:27:29;32,227;2018-02-01
21:27:25;29,297;2018-02-01
21:27:36;29,297;2018-02-01
21:27:33;26,367;2018-02-01
21:27:40;29,297;2018-02-01
21:27:44;32,227;2018-02-01
21:27:47;32,227;2018-02-01
21:27:51;29,297;2018-02-01
21:27:55;29,297;2018-02-01
21:28:06;29,297;2018-02-01
21:28:10;29,297;2018-02-01
21:28:13;35,156;2018-02-01
21:28:17;26,367;2018-02-01
21:28:21;32,227;2018-02-01
21:28:24;20,508;2018-02-01
21:28:28;32,227;2018-02-01
21:28:32;29,297;2018-02-01
21:28:36;29,297;2018-02-01
21:28:39;29,297;2018-02-01
21:28:43;29,297;2018-02-01
21:28:47;29,297;2018-02-01
21:28:50;32,227;2018-02-01
21:28:54;29,297;2018-02-01
21:28:58;26,367;2018-02-01
21:29:01;29,297;2018-02-01
21:29:05;29,297;2018-02-01
21:29:09;29,297;2018-02-01
21:29:13;29,297;2018-02-01
21:29:16;29,297;2018-02-01
21:29:20;29,297;2018-02-01
21:29:24;29,297;2018-02-01
21:29:27;29,297;2018-02-01
21:29:31;20,508;2018-02-01
21:29:35;32,227;2018-02-01
21:29:38;29,297;2018-02-01
21:29:42;26,367;2018-02-01
21:29:46;26,367;2018-02-01
21:29:50;32,227;2018-02-01
21:29:53;32,227;2018-02-01
21:29:57;32,227;2018-02-01
21:30:01;32,227;2018-02-01
21:30:04;32,227;2018-02-01
21:30:08;29,297;2018-02-01
21:30:15;32,227;2018-02-01
21:30:12;32,227;2018-02-01
21:30:19;32,227;2018-02-01
21:30:23;29,297;2018-02-01
21:30:27;29,297;2018-02-01
21:30:30;26,367;2018-02-01
21:30:34;26,367;2018-02-01
21:30:38;35,156;2018-02-01
21:30:45;32,227;2018-02-01
21:30:49;26,367;2018-02-01
21:30:56;26,367;2018-02-01
21:30:53;32,227;2018-02-01
21:31:00;26,367;2018-02-01
21:31:04;26,367;2018-02-01
21:31:07;32,227;2018-02-01
21:31:11;32,227;2018-02-01
21:31:18;29,297;2018-02-01
21:31:30;32,227;2018-02-01
21:31:33;32,227;2018-02-01
21:31:37;32,227;2018-02-01
21:31:41;29,297;2018-02-01
21:31:44;26,367;2018-02-01
21:31:48;26,367;2018-02-01
21:31:52;32,227;2018-02-01
21:31:55;26,367;2018-02-01
21:31:59;26,367;2018-02-01
21:32:07;32,227;2018-02-01
21:32:10;32,227;2018-02-01
21:32:14;32,227;2018-02-01
21:32:18;32,227;2018-02-01
21:32:21;32,227;2018-02-01
21:32:25;26,367;2018-02-01
21:32:29;26,367;2018-02-01
21:32:32;29,297;2018-02-01
21:32:36;29,297;2018-02-01
21:32:40;32,227;2018-02-01
21:32:44;26,367;2018-02-01
21:32:47;32,227;2018-02-01
21:32:51;29,297;2018-02-01
21:32:55;26,367;2018-02-01
21:32:58;35,156;2018-02-01
21:33:06;29,297;2018-02-01
21:33:02;29,297;2018-02-01
21:33:09;32,227;2018-02-01
21:33:13;26,367;2018-02-01
21:33:21;29,297;2018-02-01
21:33:17;29,297;2018-02-01
21:33:24;29,297;2018-02-01
21:33:28;29,297;2018-02-01
21:33:32;32,227;2018-02-01
21:33:35;23,438;2018-02-01
21:33:39;29,297;2018-02-01
21:33:43;32,227;2018-02-01
21:33:46;29,297;2018-02-01
21:33:50;35,156;2018-02-01
21:33:54;29,297;2018-02-01
21:34:01;29,297;2018-02-01
21:34:05;29,297;2018-02-01
21:34:09;32,227;2018-02-01
21:34:12;29,297;2018-02-01
21:34:16;26,367;2018-02-01
21:34:23;29,297;2018-02-01
21:34:20;32,227;2018-02-01
21:34:27;32,227;2018-02-01
21:34:31;38,086;2018-02-01
21:34:38;32,227;2018-02-01
21:34:46;29,297;2018-02-01
21:34:49;29,297;2018-02-01
21:34:53;29,297;2018-02-01
21:34:57;26,367;2018-02-01
21:35:00;29,297;2018-02-01
21:35:04;29,297;2018-02-01
21:35:08;29,297;2018-02-01
21:35:11;32,227;2018-02-01
21:35:15;32,227;2018-02-01
21:35:19;29,297;2018-02-01
21:35:23;35,156;2018-02-01
21:35:26;32,227;2018-02-01
21:35:30;32,227;2018-02-01
21:35:34;32,227;2018-02-01
21:35:37;29,297;2018-02-01
21:35:41;29,297;2018-02-01
21:35:45;29,297;2018-02-01
21:35:48;32,227;2018-02-01
21:35:52;32,227;2018-02-01
21:35:56;29,297;2018-02-01
21:36:00;29,297;2018-02-01
21:36:03;29,297;2018-02-01
21:36:07;29,297;2018-02-01
21:36:11;32,227;2018-02-01
21:36:14;29,297;2018-02-01
21:36:18;23,438;2018-02-01
21:36:25;32,227;2018-02-01
21:36:22;26,367;2018-02-01
21:36:29;32,227;2018-02-01
21:36:33;32,227;2018-02-01
21:36:37;29,297;2018-02-01
21:36:40;32,227;2018-02-01
21:36:48;26,367;2018-02-01
21:36:44;32,227;2018-02-01
21:36:51;32,227;2018-02-01
21:36:55;32,227;2018-02-01
21:36:59;32,227;2018-02-01
21:37:03;29,297;2018-02-01
21:37:06;32,227;2018-02-01
21:37:14;32,227;2018-02-01
21:37:17;32,227;2018-02-01
21:37:21;32,227;2018-02-01
21:37:25;29,297;2018-02-01
21:37:28;32,227;2018-02-01
21:37:32;29,297;2018-02-01
21:37:36;29,297;2018-02-01
21:37:43;32,227;2018-02-01
21:37:51;32,227;2018-02-01
21:37:54;29,297;2018-02-01
21:37:58;29,297;2018-02-01
21:38:02;32,227;2018-02-01
21:38:05;32,227;2018-02-01
21:38:09;32,227;2018-02-01
21:38:13;32,227;2018-02-01
21:38:16;32,227;2018-02-01
21:38:24;26,367;2018-02-01
21:38:28;29,297;2018-02-01
21:38:31;32,227;2018-02-01
21:38:35;32,227;2018-02-01
21:38:39;29,297;2018-02-01
21:38:42;32,227;2018-02-01
21:38:46;32,227;2018-02-01
21:38:50;29,297;2018-02-01
21:38:53;38,086;2018-02-01
21:38:57;29,297;2018-02-01
21:39:01;29,297;2018-02-01
21:39:05;29,297;2018-02-01
21:39:08;29,297;2018-02-01
21:39:12;26,367;2018-02-01
21:39:16;29,297;2018-02-01
21:39:19;26,367;2018-02-01
21:39:23;26,367;2018-02-01
21:39:27;29,297;2018-02-01
21:39:30;29,297;2018-02-01
21:39:34;29,297;2018-02-01
21:39:38;29,297;2018-02-01
21:39:42;29,297;2018-02-01
21:39:45;29,297;2018-02-01
21:39:49;26,367;2018-02-01
21:39:53;35,156;2018-02-01
21:39:56;26,367;2018-02-01
21:40:00;29,297;2018-02-01
21:40:04;29,297;2018-02-01
21:40:08;29,297;2018-02-01
21:40:11;29,297;2018-02-01
21:40:15;29,297;2018-02-01
21:40:19;26,367;2018-02-01
21:40:22;29,297;2018-02-01
21:40:26;26,367;2018-02-01
21:40:30;29,297;2018-02-01
21:40:33;29,297;2018-02-01
21:40:37;29,297;2018-02-01
21:40:41;26,367;2018-02-01
21:40:44;29,297;2018-02-01
21:40:48;26,367;2018-02-01
21:40:52;26,367;2018-02-01
21:40:56;26,367;2018-02-01
21:40:59;29,297;2018-02-01
21:41:03;29,297;2018-02-01
21:41:07;29,297;2018-02-01
21:41:10;23,438;2018-02-01
21:41:14;29,297;2018-02-01
21:41:18;23,438;2018-02-01
21:41:21;29,297;2018-02-01
21:41:25;26,367;2018-02-01
21:41:29;32,227;2018-02-01
21:41:33;32,227;2018-02-01
21:41:36;29,297;2018-02-01
21:41:40;29,297;2018-02-01
